instance,seed,solution_id,cost,tw_violation
4,9,3,51992.5404476758,93.13705915325207
4,9,4,52041.80111993641,86.83502379816663
4,9,5,52299.823540382655,82.25876708937619
4,9,6,52383.880295448485,73.6550983726658
4,9,7,52002.98541506793,92.97819893372085
4,9,8,52002.36101403998,93.05521768796505
4,9,9,52039.68357693778,87.01586081315571
4,9,10,52039.51110194912,87.07203080667173
4,9,11,52027.172395084046,87.07867799454549
4,9,12,52335.137406368754,74.16161121970714
4,9,13,52393.0124667647,73.6459836983768
4,9,14,52395.3043948944,73.63885083628884
4,9,15,52331.572532624086,74.17377166785737
4,9,16,52331.33768344591,74.17430137807331
4,9,17,52310.92044675621,74.18017672844555
4,9,18,52331.1190663687,74.17575710533191
4,9,19,52331.1190663687,74.17575710533191
4,9,20,52330.87858217967,74.17618608555954
4,9,21,52397.5975356351,73.63216092850769
4,9,22,52328.98045590293,74.1776099471608
4,9,23,52328.98045590293,74.1776099471608
4,9,24,52401.35327259347,73.63028535761542
4,9,25,52401.57834497432,73.58491182140037
4,10,0,59829.3567514381,87.71801714437112
4,10,1,60206.29270827569,83.0628829308159
4,10,2,52610.406340040136,96.77441813142543
4,10,3,52603.901681828196,114.59733763854761
4,10,4,53010.816464558455,93.5145304767534
4,10,5,52617.595820792456,96.51252777307664
4,10,6,52623.11386637128,95.52203839840656
4,10,7,53017.36743040357,93.39630070524711
4,10,8,53018.11064616739,93.07075689138834
4,10,9,53051.69874632867,92.35280476511899
4,10,10,53051.69874632867,92.35280476511899
4,10,11,53032.63972699254,92.68784522459066
4,11,0,59680.851142789135,78.91160675026669
4,11,1,53794.18788678483,79.10027081463781
4,11,2,52973.84075635382,79.32837857173473
4,11,3,52141.920793930134,87.02099816456817
4,11,4,52989.63568029446,79.18660136300662
4,11,5,47130.557524502074,90.47711628212858
4,11,6,47243.568313846714,88.43627804798851
4,11,7,47243.25576333115,89.01055807489408
4,11,8,47220.03237479708,89.10558349195946
4,11,9,53003.308817133846,79.17636986242186
4,11,10,52165.447684185434,86.12136403180892
4,11,11,52164.19034107446,86.63970802028877
4,11,12,47150.17505313594,90.35006416205687
4,11,13,47156.86765691492,89.75497841976369
4,11,14,47161.31519155277,89.33749063611396
4,11,15,47159.07583732599,89.36851596802163
4,11,16,53023.265507879136,79.15352425636502
4,12,0,58241.67992750084,128.88826947310167
4,12,1,58245.22102541675,125.38348903276339
4,12,2,58465.440799170974,125.06173282018717
4,12,3,58499.22381354776,101.11236643843283
4,12,4,58514.09408104689,100.97069147039025
4,12,5,58749.02512804011,88.6737818289
4,12,6,59588.31692252428,88.14197826097039
4,12,7,59544.21752496142,88.57238880562088
4,13,0,52097.84868973696,98.05478098532893
4,13,1,52105.71968082282,96.70439812955485
4,13,2,52185.499460604486,80.13366712250979
4,13,3,52126.01436307477,96.48588767745936
4,13,4,52435.659155669266,69.42621018392863
4,13,5,52512.03103283059,67.28046659754155
4,13,6,52504.32750016832,67.75551055709728
4,13,7,52504.02710985355,67.9696176970002
4,13,8,52493.63719043214,68.01868262909314
4,13,9,52493.417064318826,68.09228528212086
4,13,10,52482.5784574325,68.53478335643757
4,13,11,52456.25263934572,69.26756195877705
4,14,0,40827.74833679054,86.1454913081745
4,14,1,40836.15518598404,86.13020562824217
4,14,2,40825.91571488514,86.1751709257865
4,14,3,40839.191297406804,86.0478511040851
4,14,4,41153.9261773402,81.7111791784123
4,14,5,40928.48540061306,83.46731196856764
4,14,6,40929.890396882474,83.42272728616773
4,14,7,41131.32751330671,82.04043458219559
4,14,8,41098.42609494421,82.57504091680852
4,14,9,41103.285333346976,82.09427379155986
4,14,10,40890.06976678538,84.0442370034407
4,14,11,40904.045092605804,83.63542274902953
4,14,12,40981.062983340744,83.31616190771693
4,14,13,40971.04986098071,83.33918917063669
4,15,0,52145.19093151945,92.0542946782908
4,15,1,51950.45627298698,93.61304769118583
4,15,2,51967.066712620515,93.04697918994161
4,15,3,51981.46349086407,92.41057262346322
4,15,4,52735.68844002212,68.352732569023
4,15,5,52667.91558233055,68.60201036921694
4,15,6,52825.57208577261,65.85791073879514
4,15,7,52828.71517237203,65.75667229685524
4,15,8,53382.07780537859,62.60556338444238
4,15,9,52582.04318446291,68.74124990078849
4,15,10,52286.81694877999,85.20979411371817
4,15,11,52292.13513946083,84.23392373725761
4,15,12,52423.3576085051,83.47409399151334
4,15,13,52522.339725237,70.00374078108544
4,15,14,52943.23228521523,65.39352304296452
4,15,15,52437.38828645721,81.7822900319508
4,15,16,52984.2148453119,63.378129924631736
4,15,17,52893.71468127771,65.7007302721982
4,15,18,52363.5472486631,84.14893875382779
4,15,19,52504.868400017425,73.76860406726371
4,15,20,52448.52068235861,77.0663474859983
4,15,21,52457.91306106794,75.9427736037569
4,15,22,52470.73376290151,74.94268179358068
4,15,23,52498.80787607121,74.50176219405063
4,15,24,52495.030726639765,74.92949301923633
4,16,0,46924.580129047405,98.86077107705906
4,16,1,52214.354614049436,79.32417378641715
4,16,2,52250.23059683303,79.11298258824768
4,16,3,52467.10366037244,78.31351578770894
4,16,4,52274.71916672665,79.04583846572092
4,16,5,52598.33356910159,76.79583798619018
4,16,6,47525.0945127397,91.54923160051322
4,16,7,47172.017580004554,93.0213715719411
4,16,8,52771.481859601125,76.19795882133246
4,16,9,47178.228874765606,92.96768528035217
4,16,10,52323.64101860483,78.65022848713852
4,16,11,52325.39354407089,78.62204300489798
4,16,12,47186.12563844118,92.94445782126832
4,16,13,52704.73663461367,76.24903557180897
4,16,14,52338.81479360047,78.57379627958126
4,16,15,52352.584799608885,78.46619077498191
4,16,16,52631.56146935167,76.65377170841583
4,16,17,47553.904686000235,91.22121796769898
4,16,18,52658.409802352704,76.507802995546
4,16,19,47574.74513232145,91.02249704891983
4,16,20,47357.2876740284,91.55591417644948
4,16,21,47241.087157848175,92.73735373645249
4,16,22,47315.45486908992,92.49502502331019
4,16,23,47587.2035141365,89.78066399440121
4,16,24,47345.89906817069,92.02227522136693
4,17,0,59602.17095586208,65.54691945020625
4,17,1,59289.50185070007,66.70442001100574
4,17,2,58883.667371668496,72.64394016832996
4,17,3,59301.0950256253,66.49985828571329
4,17,4,59456.5778970923,65.98023596998402
4,17,5,58919.041083304655,70.77388351796961
4,17,6,59336.49846023959,66.44912015202326
4,17,7,59388.283262112534,66.33534782240844
4,17,8,59382.041050547,66.40319703067541
4,17,9,58988.19158434674,67.9138498187227
4,17,10,58939.118767850014,69.5440429628247
4,17,11,58997.08509327607,67.8800186084463
4,17,12,59008.37303507194,67.6282510693531
4,18,0,53092.56293173593,105.91299789839559
4,18,1,53096.1944491499,105.85992846931182
4,18,2,53114.48251899555,102.85833026989516
4,18,3,59953.7317663044,70.42146634133371
4,18,4,53642.62252775084,80.64105995221175
4,18,5,53278.56161426936,94.33158062518075
4,18,6,53556.437703305346,82.09414937138087
4,18,7,53298.94395668963,93.82352827122921
4,18,8,59823.19567444308,70.5367540805762
4,18,9,59295.776786065675,77.31510255684532
4,18,10,53696.911487454854,80.29892632153928
4,18,11,59496.26826791579,72.60281074197815
4,18,12,53431.07046259345,82.33280835942818
4,18,13,59316.438178230645,74.10638941879878
4,18,14,53345.48506547943,85.8450978564596
4,18,15,53812.17749730333,80.12843554829024
4,18,16,53815.6811446298,78.69836965173656
4,18,17,53405.4010304809,82.67687489420084
4,18,18,53357.27551528918,83.85615253192859
4,18,19,53799.254107615525,80.28907032563117
4,18,20,59620.71786044104,71.60357568937474
4,18,21,53372.14035511083,82.82823941850376
4,18,22,59724.88819327825,71.43126638251846
4,19,0,53422.670902524624,85.18293875180629
4,19,1,46767.84280506436,87.80185262211992
4,19,2,47037.866865313496,85.32353296232222
4,19,3,46673.6034004603,88.23732279057374
4,19,4,46654.769623582106,88.32411925449033
4,19,5,46958.200720878194,85.37921746929433
4,19,6,46941.67377411036,85.45096105073088
4,19,7,46414.61845417708,90.00446804768991
4,19,8,46837.37123914185,87.57352670491517
4,19,9,46545.59836419133,88.51895587186586
4,19,10,46508.929542034304,89.03386435743512
4,19,11,46484.808463064626,89.64056803798601
4,19,12,46499.854859548475,89.35531346885698
4,19,13,46518.26179485333,88.72065023498311
4,19,14,46919.30177921445,85.86472325341714
4,19,15,46907.240696722554,86.81572238116183
4,19,16,46859.02059216396,87.40448428441692
4,19,17,46904.465134466576,86.86129231248219
4,19,18,46428.6051338458,89.92144157889412
4,19,19,46857.1272038192,87.44587819493393
4,19,20,46886.71547033208,86.93047363155185
4,19,21,46890.31016312775,86.8713498565954
4,19,22,46883.82098360471,86.94614384558923
4,19,23,46865.20453430166,87.2167553656021
4,20,0,46664.89044282757,86.01246885740818
4,20,1,46672.34310270091,85.95652228724853
4,20,2,46695.475807353316,85.88230813418164
4,20,3,46711.651535370765,85.82048814652171
4,20,4,46833.652895532054,83.36371390585211
4,20,5,46813.39875577376,83.40152896980544
4,20,6,46812.569886347526,83.44087736059663
4,20,7,46722.853883594806,85.77083157362065
4,20,8,46723.18656468832,85.7235036659439
4,20,9,46753.64427352717,83.84289427757088
4,20,10,46723.43008025391,85.54955178529929
4,20,11,46755.62210436785,83.83527227066392
4,20,12,46763.12020953235,83.44223644089703
4,20,13,46725.765950754714,84.44168873698919
4,20,14,46737.97238092133,84.01306334460858
4,20,15,46734.135707888345,84.37618043995587
