instance,seed,solution_id,cost,tw_violation
2,3,6,33146.93778672481,274.6319552718191
2,3,7,33083.8296690782,277.66251987378485
2,3,8,33330.50273513618,271.68277296883707
2,3,9,33855.47462527394,263.51726663482066
2,3,10,33855.374916073255,263.5309898604005
2,3,11,33328.88709281228,271.8400116094567
2,3,12,33089.20933285492,276.001974391528
2,3,13,33390.692352657374,268.3800502867988
2,3,14,33346.16997969379,269.66087553363394
2,3,15,33127.31528994827,274.9579727936423
2,3,16,33110.20829324295,275.0141988522724
2,3,17,33110.20829324295,275.0141988522724
2,3,18,33354.847514573674,268.974554673901
2,3,19,33372.87017364608,268.523826490266
2,3,20,33813.50827879702,263.7140387796271
2,3,21,33360.350405786674,268.5377247758976
2,3,22,33812.17305081741,263.72269397186074
2,3,23,32973.69690638008,293.0315622608206
2,3,24,33750.336985750895,264.2735237271494
2,3,25,33744.427110438395,265.12293755903505
2,3,26,33750.945658339086,264.256265061003
2,3,27,33770.42755957594,264.1335694005736
2,3,28,33803.08798351431,263.73670364307014
2,3,29,32998.185034423674,288.6083529963269
2,3,30,32999.72902238556,288.6052466388761
2,3,31,32945.84445412404,293.7618576839853
2,3,32,32993.88106715563,288.6113238640171
2,3,33,33798.94092188215,264.094500965423
2,3,34,32992.32573057808,292.8712292230902
2,3,35,32930.32631350127,294.3286698939275
2,3,36,33021.48738023266,286.4560387507844
2,3,37,32931.527393622564,293.9419179218551
2,3,38,33764.55360242805,264.2506724217952
2,3,39,33003.89533763686,288.5640827036207
2,3,40,32931.91704261853,293.8559664016666
2,3,41,32951.043915236434,293.6701130040127
2,4,0,32368.265258774656,290.61336041940524
2,4,1,32424.902674819223,289.47867190505366
2,4,2,33390.96085881733,258.5025409929637
2,4,3,32112.417719604196,294.082237492107
2,4,4,32676.58759973033,276.080694325952
2,4,5,32703.991490433007,276.03539446216814
2,4,6,32499.187273041895,281.08666878280474
2,4,7,32739.29988237976,274.16864234497183
2,4,8,32160.578033261438,293.3082023306846
2,4,9,32501.14276933209,280.1173957243408
2,4,10,33300.90843076862,259.07601242884436
2,4,11,32764.159820853863,273.9266234365439
2,4,12,33280.172891289636,259.23965009896597
2,4,13,32573.987904768386,276.7932478676215
2,4,14,32562.565691698685,279.3160309039981
2,4,15,32569.016482224928,277.5993406014865
2,4,16,32772.64144755386,272.7817014536856
2,4,17,33173.967520042745,261.09998530115837
2,4,18,33263.780885645545,259.3711034681651
2,4,19,33265.03149355436,259.32573644886224
2,4,20,32846.75594083029,263.9271059809727
2,4,21,32533.304018050167,279.92934719718176
2,4,22,32846.830733381714,263.38513066566384
2,4,23,32535.88837177227,279.3258890396508
2,4,24,32780.614988620335,266.7762458714164
2,4,25,33256.595403404135,259.3772368260497
2,4,26,32823.00841307271,264.1742658370086
2,4,27,33242.20400025844,259.49695508425776
2,4,28,33231.07507519249,259.66607887336846
2,4,29,32807.98512390577,266.1309956900625
2,4,30,32818.753357101436,264.31584973927073
2,4,31,33193.12294478027,260.6158079054594
2,4,32,33244.66167136228,259.4328845817465
2,4,33,32814.35022523218,264.5260294667287
2,4,34,33195.820090848494,259.90759666143657
2,5,0,32188.42642764689,290.33041486153496
2,5,1,32171.406806704425,290.3334082889479
2,5,2,32196.630036740047,290.2030063772234
2,5,3,32204.207668479026,289.9488857768075
2,5,4,32877.949036808175,268.5210182525029
2,5,5,32459.662108408334,274.5087383001737
2,5,6,32259.325321285134,279.8160641156562
2,5,7,32410.20547511604,275.70134430205053
2,5,8,32412.181640339957,274.88894031831853
2,5,9,32369.308449651333,275.75222982691133
2,5,10,32809.023516764355,269.81021236544547
2,5,11,32748.960774173436,271.4829678064434
2,5,12,32770.054550566725,270.81714544469935
2,5,13,32693.160090116224,274.0498489712067
2,5,14,32334.736454426835,275.757973814236
2,5,15,32332.605254302754,275.83639172915474
2,5,16,32726.134144427546,271.98904740718694
2,5,17,32696.044814813355,273.6597828776271
2,5,18,32297.87779010948,278.37335832287863
2,5,19,32724.81706244057,272.0576262646533
2,5,20,32697.704412537736,273.4280992444762
2,5,21,32318.09431365034,276.05832362520516
2,5,22,32300.914405228104,277.0356919518713
2,5,23,32321.096153354418,275.89665269565705
2,5,24,32714.392469199072,272.2517516954353
2,5,25,32715.417469289427,272.2277228939728
2,5,26,32717.208737178375,272.0777243785913
2,5,27,32309.527788313455,276.555420887535
2,5,28,32303.247211574562,276.98012852437944
2,5,29,32706.468037178714,272.5870062903993
2,5,30,32708.665472511886,272.48040333860644
2,5,31,32709.168275049342,272.427333458396
2,6,0,32479.71085913408,271.40105541284163
2,6,1,32494.34519242983,271.3112209882503
2,6,2,32697.88877493133,267.3218413843233
2,6,3,32635.566885031712,267.5605965281918
2,6,4,32693.00336770408,267.5143150858309
2,6,5,32134.015368693304,275.59807842011196
2,6,6,32675.639646894102,267.5356043733916
2,6,7,32190.45295336252,271.4648673512074
2,6,8,32604.34041763789,267.68597527492363
2,6,9,32183.234528629568,271.82871677444564
2,6,10,32151.51116004846,273.68508051442797
2,6,11,32181.07214901458,271.83574272175025
2,6,12,32178.710330268023,271.98857381413114
2,6,13,32581.100327922908,267.8175568245247
2,6,14,32583.507676541587,267.7621028799453
2,6,15,32583.507676541587,267.7621028799453
2,6,16,32578.652218935855,267.86152436862875
2,6,17,32576.5917389952,267.87232931910734
2,6,18,32156.42568359422,273.35090292002184
2,6,19,32171.88022174574,271.9910165604956
2,6,20,32156.70560980338,273.32604140362236
2,6,21,32568.015366657637,267.8813300398605
2,6,22,32546.17801865395,270.9523779083571
2,6,23,32160.64178842951,273.0462393995064
2,6,24,32160.86634660229,272.02215368268406
2,6,25,32162.478035484375,271.9989302575703
2,6,26,32549.57864433503,269.88438936030684
2,6,27,32549.898587421143,269.76354268005394
2,6,28,32550.245268907303,268.0976257266073
2,6,29,32552.403972605076,267.9458907544123
2,6,30,32558.791210992495,267.9002805840597
2,7,0,33851.04625357417,268.7572501197872
2,7,1,33784.50375742893,269.67736055639966
2,7,2,33784.139909423415,269.70513674519435
2,7,3,33754.83313320292,269.9967874859235
2,7,4,33745.40799601562,270.6642893161829
2,7,5,33454.798777358796,281.290997289006
2,7,6,33740.04132191272,270.8635375654878
2,7,7,33129.41044549104,297.7322864189962
2,7,8,33443.28665800503,281.44250252243484
2,7,9,33626.861256852186,273.2415695361642
2,7,10,34081.78254073098,266.2660962914201
2,7,11,34084.57572015966,266.1803888055386
2,7,12,33637.357342764204,271.6244560630397
2,7,13,33652.44545614221,271.13881153648896
2,7,14,33216.249925381344,294.0758663756932
2,7,15,33206.79620567885,294.78927279924585
2,7,16,33429.58177042277,281.47275809467993
2,7,17,33424.71674862022,282.91821312800244
2,7,18,33219.16550325909,291.16242384459326
2,7,19,33156.86385931526,297.55987078698183
2,7,20,33159.879057462575,296.7880770191478
2,7,21,33291.48689843174,285.56177685444874
2,7,22,33307.88069486951,285.54213564931433
2,7,23,33352.680316831,284.05265055302965
2,7,24,34133.69637494719,264.39978790625827
2,7,25,34139.41533564831,264.3809387615438
2,7,26,34132.39321962648,264.4216434926923
2,7,27,34149.44263529837,264.3791683318235
2,7,28,33395.693731225154,282.9956040427144
2,7,29,34150.0879000377,264.18421521079085
2,7,30,33319.63294360638,285.39214268673294
2,7,31,34126.939787720185,266.168240903428
2,8,0,33410.20749919704,269.0133061640165
2,8,1,32394.74702298752,276.8383296261346
2,8,2,32464.337285421476,273.7151013364107
2,8,3,32433.616706591078,274.94942341573085
2,8,4,32419.82756089752,276.7423293369016
2,8,5,32422.197879703366,274.95547330133525
2,8,6,32435.177879885545,274.9213872318171
2,8,7,32436.389514522896,273.73495347592507
2,8,8,32500.026821127525,270.3895211832652
2,8,9,32470.112532081053,272.2223288881636
2,8,10,32470.839680442878,271.84329401348896
2,8,11,32503.892326414047,269.14539222773476
2,8,12,32486.014615023385,271.1337476460382
2,8,13,32488.76601094775,271.1197695123666
2,8,14,32472.906098224576,271.7696636035165
2,8,15,32514.948274282495,269.03471525729753
2,8,16,32477.279756710188,271.19310025863825
2,8,17,32520.946688922962,269.027770718741
2,8,18,32510.65270329597,269.1276613711789
2,8,19,32510.800936147676,269.07014741700885
2,9,0,33159.368183279286,253.88436207233292
2,9,1,32872.10824449567,254.18871371883176
2,9,2,32872.10824449567,254.18871371883176
2,9,3,32879.6811784309,254.16205620442048
2,9,4,32643.830093391633,255.1041149336778
2,9,5,32918.14768429112,253.9117694101983
2,9,6,32646.426153374858,254.35516911494034
2,9,7,32282.3743319467,279.7314596088622
2,9,8,32650.254463230183,254.22582338693456
2,9,9,32891.26520436467,253.96996186365413
2,9,10,32890.9258605221,254.15256060755047
2,9,11,32535.61902533282,263.74676854023926
2,9,12,32456.056046232632,274.1655576861218
2,9,13,32291.861646409212,279.0648077664468
2,9,14,32292.15631894626,278.9920912869076
2,9,15,33337.005470347096,251.52512644401259
2,9,16,32295.461612668405,277.0560574618634
2,9,17,32304.83082915667,276.53085204094634
2,9,18,32304.791957074343,276.91099407997467
2,9,19,33301.95620630301,251.58440877880162
2,9,20,33248.908843841025,252.51004240217804
2,9,21,32504.731309701587,264.28510993898163
2,9,22,32502.510212997127,264.70372794931825
2,9,23,32502.510212997127,264.70372794931825
2,9,24,32502.510212997127,264.70372794931825
2,9,25,33294.0415550967,251.79594885255005
2,9,26,32472.858590218162,265.20991771421495
2,9,27,33292.95553756798,251.8306963485764
2,9,28,32497.942858030146,264.8006952971129
2,9,29,32336.58288522791,275.6798056864606
2,9,30,32344.11121582069,274.3291272643311
2,9,31,32337.63151974721,274.33521926743043
2,9,32,33263.9229306165,252.45628394588778
2,9,33,33265.57196717364,251.84302741499806
2,9,34,32487.806325126287,264.89798045230594
2,10,0,33134.9585827228,256.7760168167556
2,10,1,32279.709804818674,292.82218430403003
2,10,2,32285.037857098436,292.582425282955
2,10,3,32536.83788783154,266.3151335013281
2,10,4,32291.974072247154,289.7711389501293
2,10,5,32342.506603522215,277.56686937208895
2,10,6,32345.829926158418,277.02926820573583
2,10,7,33092.00006626181,257.0220804491987
2,10,8,32298.362984109666,287.01543960522633
2,10,9,32298.362984109666,287.01543960522633
2,10,10,32298.362984109666,287.01543960522633
2,10,11,32298.362984109666,287.01543960522633
2,10,12,32298.362984109666,287.01543960522633
2,10,13,32338.03326024821,279.7936609104023
2,10,14,32408.518814815983,269.8442390495023
2,10,15,32514.39539235464,267.23969394583116
2,10,16,32417.384476056464,268.9133463803695
2,10,17,32417.384476056464,268.9133463803695
2,10,18,32417.384476056464,268.9133463803695
2,10,19,32317.187014695388,283.10240326128553
2,10,20,32317.52611732767,282.26475420397793
2,10,21,32683.641296962553,261.04174043562426
2,10,22,33079.36393930839,257.1383275756503
2,10,23,32599.37970556624,263.64054543932576
2,10,24,32600.6511434008,263.4976519040044
2,10,25,32440.197602394805,268.7106514213546
2,10,26,32664.301622459083,261.19601775162596
2,10,27,32446.2893528734,268.5428541779928
2,10,28,32459.76085630714,268.0000192248811
2,10,29,32463.220466446834,267.743239858326
2,10,30,32647.333932336005,261.29716394167394
2,10,31,32989.52873484376,260.4566523525886
2,10,32,32634.830444624702,261.8655076463351
2,10,33,32470.57013155992,267.2688833791921
2,10,34,32991.76000257995,260.32152699266385
2,10,35,32631.858092120085,261.95581317878725
2,10,36,32626.081946018876,263.3905609030364
2,10,37,32994.155168162135,260.22679232396524
2,10,38,33053.52800803668,257.2874214306079
2,10,39,33053.49034836919,257.28916561219137
2,10,40,33051.83683116107,257.2902013281013
2,10,41,33051.615673121574,257.29022461203743
2,10,42,33000.452800169565,258.7820541639498
2,10,43,33026.51341184682,257.752472837178
2,10,44,33019.2665552539,258.4336802840551
2,10,45,33006.06116957507,258.57631108945935
2,10,46,33044.52862186976,257.3844928079048
2,10,47,33040.03760104776,257.4087792211867
2,10,48,33044.7506608533,257.32061563430847
2,10,49,33011.81317961776,258.43559501984777
2,11,0,32758.927505267162,295.8292831314683
2,11,1,32801.05243916481,291.6880129027671
2,11,2,33345.21251297054,259.79874336431106
2,11,3,33418.964743261444,259.69230154492107
2,11,4,33532.972824379205,257.7005146873191
2,11,5,33452.34777235436,258.77656895267415
2,11,6,32951.63722597566,278.4533610186881
2,11,7,33141.57054805517,270.3049031537252
2,11,8,32827.69524650783,283.053701694712
2,11,9,32827.69524650783,283.053701694712
2,11,10,33182.59023925428,270.0630195149013
2,11,11,33099.76327011554,270.67388607432935
2,11,12,33265.743997901525,267.485347079118
2,11,13,32982.34685326278,278.3803767030101
2,11,14,33213.39779095838,269.9223941757545
2,11,15,32867.31013713783,282.76808352312736
2,11,16,32866.26388496264,282.911420864504
2,11,17,33006.08652539184,275.3040415461203
2,11,18,33218.94948246985,269.45856204888184
2,11,19,33253.396712208865,267.75267649989115
2,11,20,33238.962854922065,267.8420970451822
2,11,21,33251.7059161658,267.75981324336726
2,11,22,33017.60062507409,275.27611283630165
2,11,23,33066.79737966136,271.5352201685936
2,11,24,33022.175481532075,275.1703152915859
2,11,25,33025.311988367044,275.0775390672961
2,11,26,33063.41291536238,271.59103798014485
2,11,27,33063.41291536238,271.59103798014485
2,11,28,33030.50453842079,272.5169995837815
2,11,29,33040.65763280789,272.00123754010787
2,11,30,33050.24710902934,271.96121949868456
2,11,31,33054.28381203287,271.7433224315169
2,12,0,32108.33702493795,322.52501085906255
2,12,1,32128.479504911775,320.08003878394595
2,12,2,32150.38518936737,320.05679675887234
2,12,3,32351.45110873538,312.5955123502772
2,12,4,32273.75636753208,319.54440640994403
2,12,5,32171.846248751426,320.0204694627438
2,12,6,32171.846248751426,320.0204694627438
2,12,7,32968.38128029203,263.34600345485933
2,12,8,32173.311518724426,319.84347218091386
2,12,9,32198.416812932777,319.8294320062902
2,12,10,32540.87547981288,303.12745029592986
2,12,11,32549.597766062703,302.3992075310729
2,12,12,32702.900081041746,296.41001098143454
2,12,13,32696.24520909912,296.43052195448263
2,12,14,32696.24520909912,296.43052195448263
2,12,15,33393.68356818633,250.07202654063184
2,12,16,33276.269167051185,253.24780805872132
2,12,17,33300.58846875785,252.033883602633
2,12,18,32564.03205141517,302.17234311957685
2,12,19,32620.09102966731,299.5867968507486
2,12,20,33162.57127544709,261.9449622094864
2,12,21,33163.26924274572,261.9140666533349
2,12,22,32772.68257473971,293.7447985889371
2,12,23,32586.872440652038,300.27754915095517
2,12,24,32791.60550041955,268.5846241444042
2,12,25,33372.974037878055,250.33079313882757
2,12,26,32749.6217730678,294.41624353103134
2,12,27,33325.65250353702,250.3476178291537
2,12,28,33354.52061821721,250.34146115890104
2,12,29,32734.912299561838,295.28186456548985
2,12,30,32733.788748481093,295.4833998704083
2,12,31,32859.049026738074,264.3954261587572
2,12,32,32858.07303597678,265.03632992794917
2,12,33,32857.29323215563,265.46476403326466
2,12,34,32854.66894530812,265.5476584028835
2,12,35,33188.45721982453,261.6008137511054
2,12,36,32840.972162779566,265.6555687231074
2,12,37,32832.189772063844,268.50464748991897
2,12,38,33203.46356169214,257.178402805197
2,12,39,33206.7300926905,257.1654535229623
2,12,40,33209.32365951071,256.9744795022807
2,12,41,33212.461899988826,254.428214519878
2,12,42,33226.62861976671,254.39329759319344
2,13,0,34983.12709939023,256.4539110242151
2,13,1,34955.84058140054,256.5135543674145
2,13,2,34278.77979626163,256.5498159208376
2,13,3,32517.549585752684,282.55154424646753
2,13,4,32534.16902909732,282.2974449560982
2,13,5,33785.02262826045,256.64041301944434
2,13,6,33305.02941294563,262.75486846293074
2,13,7,33329.80755377725,261.2865623204444
2,13,8,32292.8445524256,306.99762477334366
2,13,9,33048.59709220692,275.9751086247282
2,13,10,32786.380108608384,278.6404909563422
2,13,11,33741.58620303809,256.7071916125771
2,13,12,33128.607749539544,266.8374992884984
2,13,13,32621.94731674878,281.4660171133366
2,13,14,32649.956492619036,281.4519114454588
2,13,15,32863.14877563796,276.23574128985183
2,13,16,32805.59849015846,278.4938958516725
2,13,17,32303.95510756442,306.84157710383556
2,13,18,32304.08645145791,306.81394363938324
2,13,19,32656.688916605104,281.23447914355586
2,13,20,32308.66844115737,306.20209814958037
2,13,21,32811.299839644635,277.8980775234171
2,13,22,33682.21649615014,256.8766065000075
2,13,23,33062.78333805569,267.9566012429972
2,13,24,32853.14457731359,276.2893630235649
2,13,25,33686.785991310404,256.75898569419974
2,13,26,32374.640377470212,285.55314589047344
2,13,27,32374.640377470212,285.55314589047344
2,13,28,32335.20461981296,287.4745237686734
2,13,29,32387.884504685142,283.84737940159494
2,13,30,32372.71557811267,287.28301829132727
2,13,31,33497.98164857701,256.90019253176007
2,13,32,33459.084916556014,260.8422022858981
2,13,33,33474.24980958263,259.4511138177041
2,13,34,33489.63627801266,256.90121902308
2,13,35,33483.990684853256,256.92929485759976
2,14,0,34432.4255843245,253.28008621908992
2,14,1,34333.91188220211,256.49820522536504
2,14,2,32126.702959117538,317.1256818843386
2,14,3,32310.65755571643,308.8503048876911
2,14,4,32134.379418107277,309.6723402706919
2,14,5,34162.4729870195,259.82709054121904
2,14,6,34173.18893501317,258.99622975362854
2,14,7,34239.78748537011,257.5023641814418
2,14,8,34237.74785354583,258.6378986913738
2,14,9,32331.924862412372,307.33246310238
2,14,10,33395.178261258785,269.59257881691553
2,14,11,33521.14783879886,268.53317720003855
2,14,12,32203.953344709305,309.29147175890233
2,14,13,33719.95564357104,265.1445506563962
2,14,14,33526.63926019234,267.49431362731536
2,14,15,33650.56717064702,266.0244842674668
2,14,16,33783.62265768992,263.37782622957553
2,14,17,33768.47309855861,265.1308953049408
2,14,18,33770.365083112105,263.51592888433004
2,14,19,32685.11143460605,286.6285416835559
2,14,20,32585.40481465112,294.2690574904757
2,14,21,32624.60305670847,292.12854729765183
2,14,22,32517.290452844005,295.6939770838984
2,14,23,32514.944391181783,295.7362043595625
2,14,24,32643.504014603706,289.6596048448182
2,14,25,32507.551105114486,295.96089584023593
2,14,26,32647.799919067722,288.80069301608137
2,14,27,32635.789055322006,291.8545860763039
2,14,28,32510.397752243007,295.9253288308073
2,14,29,33547.63307296401,267.17912160046694
2,14,30,33598.829552896124,266.5481921946939
2,14,31,33163.59424153145,275.3384408139068
2,14,32,33165.64828432811,273.2977241027436
2,14,33,33584.615266612,266.86676044586505
2,14,34,33205.654866939956,271.0587625534565
2,14,35,32535.784544761867,295.60429016641496
2,14,36,33196.893361401184,271.8767011996665
2,15,0,32898.02599495484,272.0903589817365
2,15,1,33794.94821562586,261.3986336947228
2,15,2,33031.4498457441,265.09148887676923
2,15,3,33031.4498457441,265.09148887676923
2,15,4,33035.44527144676,264.1358793903725
2,15,5,33699.06423128865,261.4409929394091
2,15,6,32692.246736924622,273.28059520177857
2,15,7,33155.50374067621,263.066532885838
2,15,8,32668.529199815115,273.45481595470596
2,15,9,32708.634771886114,272.9297586936288
2,15,10,32710.48199861769,272.1299573615977
2,15,11,33720.494411972984,261.41751256974374
2,15,12,32646.172988210925,282.317283640836
2,15,13,33093.02335112498,264.12865136588727
2,15,14,33103.61994187924,263.493168502977
2,15,15,32473.760316569736,292.8404923508866
2,15,16,32490.553314914418,291.78700108978234
2,15,17,32489.04168992867,292.7328301190204
2,15,18,32506.21178799312,286.0415964320325
2,15,19,33616.882895738076,261.47311365194
2,15,20,32615.24251233815,284.28376786361315
2,15,21,33611.61654506219,261.5400214235658
2,15,22,33583.99763065509,261.68612588606413
2,15,23,32604.202916088707,284.37065296551856
2,15,24,32599.62969530534,284.4941089001877
2,16,0,34112.51170203171,264.24491506797864
2,16,1,34061.255109970014,264.3250760108224
2,16,2,32218.124608934642,289.0367363037171
2,16,3,32322.13561783897,284.0059821709029
2,16,4,32481.89908817707,278.01949039358874
2,16,5,32484.497495903466,277.8332562109774
2,16,6,32238.972038414657,288.8720242628541
2,16,7,32229.847331372166,289.0348386297107
2,16,8,32229.847331372166,289.0348386297107
2,16,9,32270.582911027614,287.4340975652387
2,16,10,32244.207477306052,288.7426664422043
2,16,11,32499.15328101618,277.2595451350352
2,16,12,32283.828354956946,287.4233356442922
2,16,13,32287.689420648003,284.94365823036645
2,16,14,32517.131916892133,276.9342411677665
2,16,15,33883.11132137368,264.3528084359869
2,16,16,32531.50111489081,273.1298635938344
2,16,17,32531.50111489081,273.1298635938344
2,16,18,32603.635449180732,270.65478312994185
2,16,19,33836.146022847795,266.87324639797976
2,16,20,32709.361876912357,267.64913585715897
2,16,21,33836.96734065677,264.766880018125
2,16,22,32691.562063562546,267.68298433486194
2,16,23,32596.30872994246,271.8263297615637
2,16,24,33874.744158006826,264.36219531790596
2,16,25,33874.744158006826,264.36219531790596
2,16,26,33874.744158006826,264.36219531790596
2,16,27,33849.94079312049,264.367797284243
2,16,28,32650.39048503681,267.805315347158
2,16,29,32650.39048503681,267.805315347158
2,16,30,32661.536224811913,267.6974855014662
2,16,31,32553.41977405291,272.74169426685864
2,16,32,32588.258237038204,271.8302255215847
2,16,33,32583.3950416989,272.6564030269242
2,16,34,32643.51398686586,269.97038012343216
2,17,0,31991.423493505317,274.7333057469499
2,17,1,32018.522931518386,274.5789202787902
2,17,2,32791.93159157311,249.4292326362576
2,17,3,32330.67795466134,256.6874326568778
2,17,4,32054.286556595467,273.3677388467355
2,17,5,32049.757572030172,274.3185439676834
2,17,6,32068.9096738479,273.1227175084199
2,17,7,32175.232331129624,263.94569250109976
2,17,8,32178.47776933485,263.75005502931515
2,17,9,32103.78776566565,264.1828569331375
2,17,10,32183.673991377596,261.0440537278372
2,17,11,32098.40437357146,272.8621332355267
2,17,12,32099.171134675875,271.7429702520858
2,17,13,32146.78174819422,264.0699045871538
2,17,14,32253.28745742387,258.3599025798768
2,17,15,32228.656335388532,261.0245719670745
2,17,16,32570.02370010211,252.69358086962188
2,17,17,32999.47880388628,246.727463306986
2,17,18,33159.10673029214,244.15970617216055
2,17,19,32647.487284335246,249.44935873811124
2,17,20,33131.08862835789,244.51705062861458
2,17,21,32635.88167817184,250.13498217153358
2,17,22,32596.03261250364,252.26330798537572
2,17,23,32591.684475184862,252.2946814807247
2,17,24,33066.19498057432,245.674762094826
2,17,25,33053.43805607135,245.94371762771465
2,17,26,32613.839129619257,250.65315264701292
2,17,27,33100.10343944404,245.27118892798603
2,17,28,32603.22950429439,252.25066801347143
2,17,29,33049.61304952954,246.4673734391166
2,17,30,33040.297475836924,246.69277917335808
2,18,0,32871.31058977658,272.8019741544597
2,18,1,32046.72898704664,315.17400279805145
2,18,2,31860.006864951,326.82661695843944
2,18,3,32056.18813843168,315.11564686278257
2,18,4,31875.479228025768,326.5714711215469
2,18,5,31876.47807527604,319.46751255072706
2,18,6,32410.57974370909,297.17146142215097
2,18,7,32260.863943822256,304.2236666146475
2,18,8,32116.364259692607,308.89671468066877
2,18,9,32114.494042110404,309.5221753552758
2,18,10,33213.416431327074,265.4952710424757
2,18,11,32270.34956260205,303.84672323713517
2,18,12,32270.34956260205,303.84672323713517
